snapshot_date,split_id,protocol,seed,subject,partition,ch,mean_contact,rank_mean_contact,dead_flag
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,116,0.00398469,110,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,117,0.01268174,99,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,118,0.04265613,81,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,119,0.09756371,64,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,12,0.12720225,58,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,120,0.23119954,44,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,121,0.40941563,24,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,122,0.54891479,3,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,123,0.54260366,4,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,13,0.05914415,72,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,14,0.09281986,66,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,15,0.05794419,74,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,16,0.05645037,75,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,17,0.07641931,69,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,18,0.08510586,67,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,19,0.02451337,91,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,2,0.00909937,103,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,20,0.17982886,50,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,21,0.11931683,61,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,22,0.09536321,65,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,23,0.04780230,79,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,24,0.04935909,78,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,25,0.09934440,63,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,26,0.14268272,52,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,27,0.13794937,54,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,28,0.21316172,48,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,29,0.12037685,59,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,3,0.00546802,106,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,30,0.04507704,80,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,31,0.01586880,95,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,32,0.03660038,85,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,33,0.11511524,62,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,34,0.16667833,51,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,35,0.22591693,45,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,36,0.22351702,46,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,37,0.00039532,120,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,38,0.00203957,115,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,39,0.00071018,118,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,4,0.00651404,105,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,40,0.00406166,108,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,41,0.06486755,71,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,42,0.20560516,49,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,43,0.29655686,34,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,44,0.00152181,116,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,45,0.00133289,117,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,46,0.01240887,100,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,47,0.05022670,76,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,48,0.00227397,114,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,49,0.01531954,96,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,5,0.01122990,101,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,50,0.34798701,30,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,51,0.05896223,73,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,52,0.13930675,53,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,53,0.26546648,40,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,54,0.34700046,31,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,55,0.42949301,21,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,56,0.00000000,121,1
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,57,0.29248471,35,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,58,0.00000000,123,1
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,59,0.28383664,36,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,6,0.04994333,77,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,60,0.39984397,25,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,61,0.45476554,18,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,62,0.43959292,20,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,63,0.34835435,29,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,64,0.00046879,119,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,65,0.30442829,33,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,66,0.42892277,22,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,67,0.48719231,14,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,68,0.56341571,0,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,69,0.46899708,15,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,7,0.03207344,86,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,70,0.37016694,28,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,71,0.25489428,41,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,72,0.02461482,90,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,73,0.22333511,47,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,74,0.33288437,32,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,75,0.45816599,16,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,76,0.52710919,8,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,77,0.51618365,11,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,78,0.52322246,9,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,79,0.49864961,13,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,8,0.02492269,89,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,80,0.41557283,23,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,81,0.27286212,39,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,82,0.13049426,56,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,83,0.02336239,92,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,84,0.00327101,112,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,85,0.03789130,82,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,86,0.12912638,57,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,87,0.23702089,42,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,88,0.37198262,27,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,89,0.50737815,12,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,9,0.03690125,83,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,90,0.55529240,2,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,91,0.51826521,10,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,92,0.53065658,7,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,93,0.44719497,19,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,94,0.28138075,37,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,95,0.11994305,60,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,96,0.02009138,93,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,97,0.00354039,111,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,98,0.00286870,113,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,test,99,0.01411259,97,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,0,0.00000000,122,1
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,1,0.03580651,85,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,10,0.02975341,87,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,100,0.01472127,97,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,101,0.02941327,88,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,102,0.08168565,68,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,103,0.13339844,55,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,104,0.23730314,43,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,105,0.39504195,26,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,106,0.53709393,6,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,107,0.53888243,5,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,108,0.55859978,1,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,109,0.45991427,17,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,11,0.01976490,93,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,110,0.28053062,38,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,111,0.06518686,71,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,112,0.00901563,103,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,113,0.00408172,110,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,114,0.00628351,106,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,115,0.00883276,104,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,116,0.00443650,108,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,117,0.01345944,100,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,118,0.04200224,81,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,119,0.09713841,64,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,12,0.12885222,58,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,120,0.23352864,44,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,121,0.41204547,24,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,122,0.54962804,3,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,123,0.54240090,4,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,13,0.05584206,75,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,14,0.09228130,66,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,15,0.05694661,72,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,16,0.05662109,74,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,17,0.07772462,69,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,18,0.08681706,67,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,19,0.02517428,89,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,2,0.00939601,102,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,20,0.18311059,50,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,21,0.12013284,61,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,22,0.09423073,65,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,23,0.04730921,79,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,24,0.04929887,78,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,25,0.10085072,63,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,26,0.14628000,52,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,27,0.14142290,54,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,28,0.21647026,48,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,29,0.12219564,59,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,3,0.00591411,107,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,30,0.04451125,80,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,31,0.01562466,96,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,32,0.03596378,84,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,33,0.11848333,62,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,34,0.17101173,51,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,35,0.22825093,45,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,36,0.22568340,46,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,37,0.00044987,119,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,38,0.00262605,115,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,39,0.00080464,118,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,4,0.00681750,105,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,40,0.00419876,109,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,41,0.06794458,70,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,42,0.20862502,49,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,43,0.29980177,34,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,44,0.00139715,116,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,45,0.00130571,117,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,46,0.01420556,99,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,47,0.05319771,76,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,48,0.00302837,114,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,49,0.01676578,95,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,5,0.01142590,101,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,50,0.35105006,29,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,51,0.05676374,73,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,52,0.14325894,53,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,53,0.26836958,40,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,54,0.35070260,30,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,55,0.43367201,21,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,56,0.00000000,121,1
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,57,0.29507267,35,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,58,0.00000000,123,1
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,59,0.28647033,36,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,6,0.05031564,77,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,60,0.40337730,25,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,61,0.45886458,18,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,62,0.44287783,20,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,63,0.35046486,31,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,64,0.00037306,120,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,65,0.30671436,33,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,66,0.43273570,22,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,67,0.48955064,14,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,68,0.56357392,0,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,69,0.47150109,15,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,7,0.03196252,86,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,70,0.37216821,28,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,71,0.25728748,41,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,72,0.02241656,92,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,73,0.22522987,47,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,74,0.33544003,32,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,75,0.46220384,16,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,76,0.52850256,8,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,77,0.51714250,11,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,78,0.52381736,9,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,79,0.50043158,13,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,8,0.02455983,90,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,80,0.41728295,23,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,81,0.27558208,39,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,82,0.13136123,56,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,83,0.02265795,91,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,84,0.00370500,111,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,85,0.03827529,82,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,86,0.12987630,57,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,87,0.23930377,42,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,88,0.37463700,27,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,89,0.50924971,12,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,9,0.03668064,83,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,90,0.55582743,2,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,91,0.51941013,10,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,92,0.53090186,7,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,93,0.44963316,19,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,94,0.28371627,37,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,95,0.12070706,60,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,96,0.01885419,94,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,97,0.00339412,112,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,98,0.00320028,113,0
2026-02-24,P2_subj1_seed1,P2,1,subj1,train,99,0.01464080,98,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,0,0.00000000,122,1
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,1,0.02207008,90,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,10,0.02738623,86,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,100,0.01006847,101,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,101,0.02279501,89,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,102,0.07821184,69,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,103,0.13499799,57,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,104,0.23455497,45,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,105,0.40096657,25,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,106,0.55175191,6,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,107,0.55384615,5,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,108,0.56745872,2,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,109,0.47047926,16,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,11,0.01111559,99,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,110,0.27772855,38,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,111,0.06580749,71,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,112,0.00765203,102,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,113,0.00273862,111,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,114,0.00547725,106,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,115,0.00676601,104,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,116,0.00306081,109,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,117,0.01312928,97,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,118,0.03527990,83,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,119,0.10036246,65,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,12,0.13491744,58,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,120,0.23254128,46,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,121,0.42343939,23,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,122,0.56882803,1,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,123,0.56270640,4,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,13,0.06186065,72,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,14,0.09891261,66,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,15,0.05896093,75,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,16,0.05968586,74,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,17,0.08143375,68,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,18,0.08586387,67,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,19,0.02513089,88,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,2,0.00684656,103,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,20,0.19403947,50,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,21,0.13346758,59,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,22,0.11067257,64,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,23,0.05823600,76,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,24,0.05976641,73,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,25,0.11768023,63,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,26,0.16141764,52,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,27,0.14981877,53,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,28,0.22948047,47,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,29,0.13298429,60,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,3,0.00579944,105,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,30,0.05114781,78,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,31,0.02158679,92,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,32,0.04760371,79,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,33,0.13926702,55,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,34,0.18509867,51,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,35,0.24236810,42,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,36,0.23568264,43,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,37,0.00016110,120,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,38,0.00193315,116,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,39,0.00072493,118,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,4,0.00483286,108,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,40,0.00507451,107,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,41,0.07507048,70,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,42,0.22102296,48,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,43,0.30471204,34,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,44,0.00193315,115,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,45,0.00112767,117,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,46,0.01425695,95,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,47,0.05686669,77,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,48,0.00273862,110,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,49,0.01353202,96,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,5,0.01014901,100,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,50,0.34659686,31,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,51,0.04140153,81,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,52,0.14265002,54,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,53,0.26612968,40,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,54,0.34925493,29,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,55,0.43729360,21,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,56,0.00000000,121,1
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,57,0.28884414,35,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,58,0.00000000,123,1
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,59,0.28441402,36,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,6,0.04744261,80,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,60,0.40024164,26,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,61,0.46258558,18,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,62,0.44309303,20,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,63,0.34780507,30,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,64,0.00024164,119,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,65,0.30720902,33,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,66,0.43576319,22,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,67,0.49448248,14,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,68,0.57736609,0,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,69,0.47660089,15,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,7,0.02988321,84,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,70,0.37253323,28,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,71,0.25445026,41,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,72,0.02674184,87,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,73,0.21989529,49,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,74,0.33459525,32,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,75,0.46935159,17,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,76,0.53709223,9,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,77,0.53024567,11,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,78,0.53548127,10,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,79,0.51147805,13,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,8,0.02190898,91,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,80,0.42223117,24,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,81,0.27152638,39,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,82,0.13628675,56,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,83,0.01917036,93,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,84,0.00225534,113,0
2026-02-24,P2_subj1_seed2,P2,2,subj1,competition,85,0.02988321,85,0
