snapshot_date,split_id,protocol,seed,subject,partition,ch,mean_contact,rank_mean_contact,dead_flag
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,4,0.04399772,87,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,40,0.02074094,102,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,41,0.04776627,80,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,42,0.11885911,56,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,43,0.15374952,52,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,44,0.01264206,110,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,45,0.01118699,112,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,46,0.01314104,107,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,47,0.04795469,79,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,48,0.00992732,116,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,49,0.01096366,113,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,5,0.04454207,85,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,50,0.34069013,28,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,51,0.23450100,42,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,52,0.15087427,53,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,53,0.23081620,43,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,54,0.31686457,30,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,55,0.38454828,20,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,56,0.38386087,21,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,57,0.25622595,40,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,58,0.19056608,48,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,59,0.25419163,41,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,6,0.03988024,93,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,60,0.34006204,29,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,61,0.47212151,13,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,62,0.40348171,18,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,63,0.28417945,35,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,64,0.19461727,47,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,65,0.25966997,39,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,66,0.37846278,23,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,67,0.46051929,16,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,68,0.58337375,4,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,69,0.46108457,15,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,7,0.03685494,97,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,70,0.31286922,31,0
