run_id,protocol,split_id,split_npz,dataset_pickle,n_components,downsample_factor,electrode_regions,apply_ts2vec,ts2vec_output_dims,ts2vec_epochs,ts2vec_hidden_dims,ts2vec_depth,ts2vec_batch_size,model_family,n_units,n_layers,stride_len,kernel_len,input_proj_dim,tcn_layers,tcn_kernel_size,transformer_heads,transformer_layers,transformer_ff_mult,specaug_on,white_noise_sd,constant_offset_sd,gaussian_smooth_width,frame_ms,n_batch,train_seed,selection_rank,note,subset_id,subset_method,subset_K,subset_random_seed,enable_spatial_aug,run_id_base,run_id_used,run_dir,eval_greedy_test_json,eval_lex_train_json,eval_lex_all_json,greedy_test_cer,greedy_test_wer,lex_train_cer,lex_train_wer,lex_all_cer,lex_all_wer,param_count,n_samples,total_chars,total_edits,split_seed,stream_rtf,stream_chunk_latency_ms,stream_end_to_end_latency_ms,stream_first_output_latency_ms,stream_model_family,stream_streaming_ready,lex_train_lexicon_source,lex_train_lexicon_size,lex_all_lexicon_source,lex_all_lexicon_size
P1_seed0_raw_ds1_sub-rand_k24_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_rand_k24_r3.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,rand_k24_r3,random,24,1243,,P1_seed0_raw_ds1_sub-rand_k24_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-rand_k24_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k24_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k24_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-rand_k24_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-rand_k24_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.203125,0.73,0.4359375,1.0,0.146875,0.35,10254427,100,640,130,None,0.00048032895066364614,0.022134512954126485,281.220275699161,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-rand_k24_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_rand_k24_r4.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,rand_k24_r4,random,24,1244,,P1_seed0_raw_ds1_sub-rand_k24_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-rand_k24_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k24_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k24_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-rand_k24_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-rand_k24_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.16875,0.69,0.421875,1.0,0.1171875,0.28,10254427,100,640,108,None,0.00048018201486909744,0.022127741860601163,281.21990240877494,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-rand_k32_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_rand_k32_r0.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,rand_k32_r0,random,32,1320,,P1_seed0_raw_ds1_sub-rand_k32_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-rand_k32_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k32_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k32_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-rand_k32_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-rand_k32_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.1046875,0.48,0.3859375,1.0,0.059375,0.15,10254939,100,640,67,None,0.0004910311191142063,0.022627690152542013,281.24746455810964,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-rand_k32_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_rand_k32_r1.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,rand_k32_r1,random,32,1321,,P1_seed0_raw_ds1_sub-rand_k32_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-rand_k32_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k32_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k32_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-rand_k32_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-rand_k32_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.1140625,0.54,0.3859375,1.0,0.0640625,0.17,10254939,100,640,73,None,0.0004816393779810313,0.02219490005007818,281.2236048397608,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-rand_k32_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_rand_k32_r2.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,rand_k32_r2,random,32,1322,,P1_seed0_raw_ds1_sub-rand_k32_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-rand_k32_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k32_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k32_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-rand_k32_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-rand_k32_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.15,0.59,0.409375,1.0,0.090625,0.23,10254939,100,640,96,None,0.00048536417888148613,0.022366546280580726,281.2330676964484,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-rand_k32_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_rand_k32_r3.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,rand_k32_r3,random,32,1323,,P1_seed0_raw_ds1_sub-rand_k32_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-rand_k32_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k32_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k32_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-rand_k32_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-rand_k32_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.13125,0.55,0.3875,1.0,0.071875,0.19,10254939,100,640,84,None,0.00047402601939114825,0.02184406135068406,281.2042631022632,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-rand_k32_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_rand_k32_r4.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,rand_k32_r4,random,32,1324,,P1_seed0_raw_ds1_sub-rand_k32_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-rand_k32_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k32_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k32_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-rand_k32_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-rand_k32_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.115625,0.48,0.390625,1.0,0.0578125,0.17,10254939,100,640,74,None,0.0004674740019460593,0.02154213136121828,281.18761770194396,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-rand_k40_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_rand_k40_r0.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,rand_k40_r0,random,40,1400,,P1_seed0_raw_ds1_sub-rand_k40_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-rand_k40_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k40_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k40_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-rand_k40_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-rand_k40_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.103125,0.51,0.3828125,1.0,0.053125,0.15,10255451,100,640,66,None,0.0004926377440359361,0.022701726622951134,281.2515461887233,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-rand_k40_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_rand_k40_r1.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,rand_k40_r1,random,40,1401,,P1_seed0_raw_ds1_sub-rand_k40_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-rand_k40_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k40_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k40_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-rand_k40_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-rand_k40_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.1390625,0.63,0.4046875,1.0,0.0546875,0.17,10255451,100,640,89,None,0.0004752966899940217,0.021902616378193584,281.2074912409298,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-rand_k40_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_rand_k40_r2.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,rand_k40_r2,random,40,1402,,P1_seed0_raw_ds1_sub-rand_k40_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-rand_k40_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k40_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k40_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-rand_k40_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-rand_k40_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.1234375,0.55,0.3984375,1.0,0.059375,0.16,10255451,100,640,79,None,0.00047984384634502524,0.022112158382723318,281.21904329163954,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-rand_k40_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_rand_k40_r3.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,rand_k40_r3,random,40,1403,,P1_seed0_raw_ds1_sub-rand_k40_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-rand_k40_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k40_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k40_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-rand_k40_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-rand_k40_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.134375,0.58,0.3984375,1.0,0.075,0.19,10255451,100,640,86,None,0.00046004636806693043,0.02119985122572169,281.16874779807404,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-rand_k40_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_rand_k40_r4.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,rand_k40_r4,random,40,1404,,P1_seed0_raw_ds1_sub-rand_k40_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-rand_k40_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k40_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k40_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-rand_k40_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-rand_k40_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.140625,0.59,0.390625,1.0,0.0765625,0.21,10255451,100,640,90,None,0.00048039370150259686,0.022137496801511836,281.22044019866735,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-rand_k48_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_rand_k48_r0.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,rand_k48_r0,random,48,1480,,P1_seed0_raw_ds1_sub-rand_k48_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-rand_k48_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k48_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k48_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-rand_k48_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-rand_k48_r0_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.1203125,0.55,0.3875,1.0,0.0515625,0.16,10255963,100,640,77,None,0.00047130309044581605,0.02171858337162336,281.1973455012776,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-rand_k48_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_rand_k48_r1.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,rand_k48_r1,random,48,1481,,P1_seed0_raw_ds1_sub-rand_k48_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-rand_k48_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k48_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k48_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-rand_k48_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-rand_k48_r1_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.115625,0.54,0.3921875,1.0,0.0484375,0.15,10255963,100,640,74,None,0.0005474249702009294,0.025226430923189935,281.39073313679546,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-rand_k48_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_rand_k48_r2.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,rand_k48_r2,random,48,1482,,P1_seed0_raw_ds1_sub-rand_k48_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-rand_k48_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k48_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k48_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-rand_k48_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-rand_k48_r2_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.134375,0.56,0.3953125,1.0,0.0640625,0.19,10255963,100,640,86,None,0.0004823685461855784,0.022228501570550733,281.22545729158446,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-rand_k48_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_rand_k48_r3.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,rand_k48_r3,random,48,1483,,P1_seed0_raw_ds1_sub-rand_k48_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-rand_k48_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k48_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k48_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-rand_k48_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-rand_k48_r3_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.128125,0.58,0.3984375,1.0,0.0671875,0.19,10255963,100,640,82,None,0.00047657736209586854,0.021961632294659063,281.21074478840455,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-rand_k48_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_rand_k48_r4.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,rand_k48_r4,random,48,1484,,P1_seed0_raw_ds1_sub-rand_k48_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-rand_k48_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k48_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-rand_k48_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-rand_k48_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-rand_k48_r4_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.128125,0.55,0.4015625,1.0,0.059375,0.16,10255963,100,640,82,None,0.0004574121952077414,0.021078463303560075,281.16205568192527,280.0,uni_gru,False,train,1064,all,1164
