run_id,protocol,split_id,split_npz,dataset_pickle,n_components,downsample_factor,electrode_regions,apply_ts2vec,ts2vec_output_dims,ts2vec_epochs,ts2vec_hidden_dims,ts2vec_depth,ts2vec_batch_size,model_family,n_units,n_layers,stride_len,kernel_len,input_proj_dim,tcn_layers,tcn_kernel_size,transformer_heads,transformer_layers,transformer_ff_mult,specaug_on,white_noise_sd,constant_offset_sd,gaussian_smooth_width,frame_ms,n_batch,train_seed,selection_rank,note,enable_spatial_aug,subset_method,run_id_base,run_id_used,run_dir,eval_greedy_test_json,eval_lex_train_json,eval_lex_all_json,greedy_test_cer,greedy_test_wer,lex_train_cer,lex_train_wer,lex_all_cer,lex_all_wer,param_count,n_samples,total_chars,total_edits,split_seed,stream_rtf,stream_chunk_latency_ms,stream_end_to_end_latency_ms,stream_first_output_latency_ms,stream_model_family,stream_streaming_ready,lex_train_lexicon_source,lex_train_lexicon_size,lex_all_lexicon_source,lex_all_lexicon_size
P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224,P3,subj2to3_seed0,raw_dataset/protocolSx_split_seed0_subj2to3_ds1.npz,data/ms20260224/P3_subj2to3_seed0_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k124,1,,P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224,P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224,logs/P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224,logs/P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224/eval_greedy_test.json,logs/P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224/eval_lex_train.json,logs/P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224/eval_lex_all.json,0.9277588168373151,0.9974160206718347,0.78839590443686,0.9345391903531438,0.789391353811149,0.9328165374677002,10276587,1161,7032,6524,None,0.00034576677465353187,0.01563457676561012,281.0038583333268,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj2to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224,P3,subj2to3_seed1,raw_dataset/protocolSx_split_seed1_subj2to3_ds1.npz,data/ms20260224/P3_subj2to3_seed1_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,rowcol_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k124,0,,P3_subj2to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224,P3_subj2to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224,logs/P3_subj2to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224,logs/P3_subj2to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224/eval_greedy_test.json,logs/P3_subj2to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224/eval_lex_train.json,logs/P3_subj2to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224/eval_lex_all.json,0.9294653014789533,0.9974160206718347,0.7484357224118316,0.9086993970714901,0.7447383390216155,0.9035314384151594,10255195,1161,7032,6536,None,0.00020814579804439177,0.009412643511951336,280.60385229462287,280.0,rowcol_uni_gru,True,train,1111,all,1161
P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224,P3,subj2to3_seed1,raw_dataset/protocolSx_split_seed1_subj2to3_ds1.npz,data/ms20260224/P3_subj2to3_seed1_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k124,0,,P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224,P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224,logs/P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224,logs/P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224/eval_greedy_test.json,logs/P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224/eval_lex_train.json,logs/P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224/eval_lex_all.json,0.8832480091012515,0.9956933677863911,0.7761660978384528,0.9319552110249785,0.7761660978384528,0.9293712316968131,10276587,1161,7032,6211,None,0.0003322380789785215,0.01502426966050692,280.96385672080436,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224,P3,subj2to3_seed1,raw_dataset/protocolSx_split_seed1_subj2to3_ds1.npz,data/ms20260224/P3_subj2to3_seed1_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k124,1,,P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224,P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224,logs/P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224,logs/P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224/eval_greedy_test.json,logs/P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224/eval_lex_train.json,logs/P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224/eval_lex_all.json,0.863481228668942,0.9948320413436692,0.7761660978384528,0.9345391903531438,0.7754550625711035,0.9310938845822567,10276587,1161,7032,6072,None,0.00034392584078192853,0.0155528065627249,280.9977641157665,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj2to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224,P3,subj2to3_seed2,raw_dataset/protocolSx_split_seed2_subj2to3_ds1.npz,data/ms20260224/P3_subj2to3_seed2_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,rowcol_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k124,0,,P3_subj2to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224,P3_subj2to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224,logs/P3_subj2to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224,logs/P3_subj2to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224/eval_greedy_test.json,logs/P3_subj2to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224/eval_lex_train.json,logs/P3_subj2to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224/eval_lex_all.json,0.9688566552901023,0.9948320413436692,0.7812855517633674,0.921619293712317,0.7792946530147895,0.9190353143841516,10255195,1161,7032,6813,None,0.00020492784464185425,0.00927093182685737,280.5927886513064,280.0,rowcol_uni_gru,True,train,1111,all,1161
P3_subj2to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224,P3,subj2to3_seed2,raw_dataset/protocolSx_split_seed2_subj2to3_ds1.npz,data/ms20260224/P3_subj2to3_seed2_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k124,0,,P3_subj2to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224,P3_subj2to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224,logs/P3_subj2to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224,logs/P3_subj2to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224/eval_greedy_test.json,logs/P3_subj2to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224/eval_lex_train.json,logs/P3_subj2to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224/eval_lex_all.json,0.843287827076223,0.9965546942291128,0.7616609783845278,0.9302325581395349,0.7610921501706485,0.9285099052540913,10276587,1161,7032,5930,None,0.0003673725765391601,0.016619928434341614,281.06268767211316,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj2to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224,P3,subj2to3_seed2,raw_dataset/protocolSx_split_seed2_subj2to3_ds1.npz,data/ms20260224/P3_subj2to3_seed2_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k124,1,,P3_subj2to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224,P3_subj2to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224,logs/P3_subj2to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224,logs/P3_subj2to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224/eval_greedy_test.json,logs/P3_subj2to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224/eval_lex_train.json,logs/P3_subj2to3_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224/eval_lex_all.json,0.8128555176336746,0.9974160206718347,0.7610921501706485,0.9405684754521964,0.7591012514220705,0.937984496124031,10276587,1161,7032,5716,None,0.0003412729819120277,0.01543918326562315,280.98719015480066,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj2to3_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224,P3,subj2to3_seed3,raw_dataset/protocolSx_split_seed3_subj2to3_ds1.npz,data/ms20260224/P3_subj2to3_seed3_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,rowcol_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k124,0,,P3_subj2to3_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224,P3_subj2to3_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224,logs/P3_subj2to3_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224,logs/P3_subj2to3_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224/eval_greedy_test.json,logs/P3_subj2to3_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224/eval_lex_train.json,logs/P3_subj2to3_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224/eval_lex_all.json,0.9372866894197952,0.9982773471145564,0.7626564277588168,0.9181739879414298,0.7582480091012515,0.9164513350559862,10255195,1161,7032,6591,None,0.00021935845514006792,0.0099195144805853,280.6368140329853,280.0,rowcol_uni_gru,True,train,1111,all,1161
P3_subj2to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224,P3,subj2to3_seed3,raw_dataset/protocolSx_split_seed3_subj2to3_ds1.npz,data/ms20260224/P3_subj2to3_seed3_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k124,0,,P3_subj2to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224,P3_subj2to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224,logs/P3_subj2to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224,logs/P3_subj2to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224/eval_greedy_test.json,logs/P3_subj2to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224/eval_lex_train.json,logs/P3_subj2to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224/eval_lex_all.json,0.9315984072810012,0.9982773471145564,0.7751706484641638,0.9233419465977606,0.7754550625711035,0.9233419465977606,10276587,1161,7032,6551,None,0.0003381341056561797,0.015290617155807871,280.98162864693455,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj2to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224,P3,subj2to3_seed3,raw_dataset/protocolSx_split_seed3_subj2to3_ds1.npz,data/ms20260224/P3_subj2to3_seed3_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k124,1,,P3_subj2to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224,P3_subj2to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224,logs/P3_subj2to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224,logs/P3_subj2to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224/eval_greedy_test.json,logs/P3_subj2to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224/eval_lex_train.json,logs/P3_subj2to3_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224/eval_lex_all.json,0.8954778156996587,0.9974160206718347,0.7754550625711035,0.9293712316968131,0.772042093287827,0.9276485788113695,10276587,1161,7032,6297,None,0.0003409410238665835,0.015417547598567146,280.9897773408369,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj3to2_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224,P3,subj3to2_seed0,raw_dataset/protocolSx_split_seed0_subj3to2_ds1.npz,data/ms20260224/P3_subj3to2_seed0_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,rowcol_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k124,0,,P3_subj3to2_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224,P3_subj3to2_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224,logs/P3_subj3to2_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224,logs/P3_subj3to2_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224/eval_greedy_test.json,logs/P3_subj3to2_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224/eval_lex_train.json,logs/P3_subj3to2_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224/eval_lex_all.json,0.5947098976109215,0.9913867355727821,0.6444823663253697,0.9164513350559862,0.6446245733788396,0.9147286821705426,10255195,1161,7032,4182,None,0.00028341705761234957,0.013513995920669044,280.58992491581,280.0,rowcol_uni_gru,True,train,1111,all,1161
P3_subj3to2_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224,P3,subj3to2_seed0,raw_dataset/protocolSx_split_seed0_subj3to2_ds1.npz,data/ms20260224/P3_subj3to2_seed0_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k124,0,,P3_subj3to2_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224,P3_subj3to2_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224,logs/P3_subj3to2_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224,logs/P3_subj3to2_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224/eval_greedy_test.json,logs/P3_subj3to2_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224/eval_lex_train.json,logs/P3_subj3to2_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224/eval_lex_all.json,0.6531569965870307,0.9956933677863911,0.7151592718998863,0.9612403100775194,0.7148748577929466,0.958656330749354,10276587,1161,7032,4593,None,0.0004474893547913493,0.02133735127355867,280.93143695081415,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj3to2_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224,P3,subj3to2_seed0,raw_dataset/protocolSx_split_seed0_subj3to2_ds1.npz,data/ms20260224/P3_subj3to2_seed0_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k124,1,,P3_subj3to2_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224,P3_subj3to2_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224,logs/P3_subj3to2_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224,logs/P3_subj3to2_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224/eval_greedy_test.json,logs/P3_subj3to2_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224/eval_lex_train.json,logs/P3_subj3to2_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_msx20260224/eval_lex_all.json,0.6562855517633674,0.9974160206718347,0.7232650739476678,0.970714900947459,0.7242605233219568,0.9724375538329026,10276587,1161,7032,4615,None,0.00044465091031485094,0.021202007524669317,280.92552880564836,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj3to2_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224,P3,subj3to2_seed1,raw_dataset/protocolSx_split_seed1_subj3to2_ds1.npz,data/ms20260224/P3_subj3to2_seed1_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,rowcol_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k124,0,,P3_subj3to2_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224,P3_subj3to2_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224,logs/P3_subj3to2_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224,logs/P3_subj3to2_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224/eval_greedy_test.json,logs/P3_subj3to2_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224/eval_lex_train.json,logs/P3_subj3to2_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_msx20260224/eval_lex_all.json,0.5871729237770194,0.9879414298018949,0.6301194539249146,0.8949181739879414,0.6262798634812287,0.8906115417743324,10255195,1161,7032,4129,None,0.0002799808202353313,0.013345680687960347,280.58317520959713,280.0,rowcol_uni_gru,True,train,1111,all,1161
P3_subj3to2_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224,P3,subj3to2_seed1,raw_dataset/protocolSx_split_seed1_subj3to2_ds1.npz,data/ms20260224/P3_subj3to2_seed1_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k124,0,,P3_subj3to2_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224,P3_subj3to2_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224,logs/P3_subj3to2_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224,logs/P3_subj3to2_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224/eval_greedy_test.json,logs/P3_subj3to2_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224/eval_lex_train.json,logs/P3_subj3to2_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_msx20260224/eval_lex_all.json,0.6440557451649602,0.9974160206718347,0.6985210466439136,0.9517657192075797,0.6992320819112628,0.9517657192075797,10276587,1161,7032,4529,None,0.0004449773581730686,0.021210473383706956,280.9268483601857,280.0,spatial2d_uni_gru,True,train,1111,all,1161
